	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
348	0.19230488	0.65726423	-0.46903977	0.045470364	-0.001090184	0.53472084	0.35862246	0.3194085	-0.26240978	-0.56356376	-0.28784195	-0.11789831	0.52688247	-0.6581422	0.6617293	-0.04539973	0.47170925	-0.6948606	-0.20342366	-0.08065114	-0.05358464	-0.502931	0.28184	-0.16057429	-0.759245	-0.08036341	-0.6928127	-1.1819824	-0.04436942	0.2216802	0.29078108	0.2836846	-0.60787034	0.012936832	0.45957214	0.7386143	-0.090509206	-0.4085264	-0.90257466	0.20487133	-0.09402445	-0.5278712	-0.17750946	0.58356196	0.10109987	-0.34473774	0.4223579	0.044964958	-0.03939124	0.18929279	0.5417743	0.05575818	-0.33237633	-0.044155207	-0.81036013	-0.1281514	-0.0020715941	-0.26489553	0.025693363	-0.2271737	0.4198863	0.4218755	-0.40764114	0.55724764	-0.19548051	-0.058901146	0.72242707	-0.14657788	0.19875118	0.41046524	0.042767063	-0.49154755	-0.6531012	0.66362613	0.038416207	0.31986248	0.30340314	-0.21621192	0.71247715	-0.10365021	0.11385862	-0.17655459	0.06680638	-0.15207778	-0.055747706	-0.32196885	-0.41801327	0.36368674	0.13506639	-0.8718091	-0.1047313	0.23249245	0.027377835	0.18454556	-0.4378379	-0.031421788	-0.05324631	-0.11885735	0.26900128	-0.054999568
349	1.7539798	-0.23347135	-0.22717124	1.1281192	-0.67974675	-0.64434433	-0.22819196	1.0314193	0.17611405	-0.17148823	0.15199198	-1.2393684	0.06181326	0.5811059	0.17777939	-0.8990287	-0.7477072	0.7976701	0.03845731	0.59073627	-0.04254863	0.9840657	0.22782922	0.009142603	-0.74956995	-0.052193776	0.8527785	-1.74809	0.5834012	0.8684769	-0.09321586	-1.0613033	-0.37353203	-0.19367293	-0.3742653	0.58493626	-0.15946843	0.24530225	-0.13876191	-1.2943268	-0.12433542	0.025380256	-0.2719241	-0.29496604	0.58830976	-0.19139646	-0.77004486	0.059293978	-0.83153725	0.43709508	-0.9511967	-0.55565685	0.44513524	-0.9493222	0.7129935	0.41982216	1.1919564	-0.7420193	0.5948344	-0.86187595	-0.91105765	-0.4037172	-0.20849839	-0.7380996	-2.2116773	0.5080343	-1.2255296	0.43217927	0.017113363	0.02979543	0.4544278	-0.96187735	0.14459509	-0.20261869	-0.39430586	0.9338289	0.061697725	0.27464166	-0.24235913	0.7287177	0.7700604	0.10473525	0.64702034	0.02625689	0.7228999	-0.76068366	-0.9770002	0.5077655	0.382585	-0.10183181	-0.40590715	-0.20326716	-0.33399525	0.2838125	0.36365035	0.6537632	-0.9326659	0.23379466	-0.86294276	0.28885692
350	0.40273055	0.38621306	-0.16852905	-0.48091558	-0.31338626	0.5097318	-0.09488031	0.2553784	0.19927236	-0.07856773	-0.13246787	0.20040026	-0.3676417	0.121772796	0.24810585	-0.42801374	-0.5582561	-0.36496767	-0.19179057	0.050532684	-0.8814168	-0.15170214	-0.75168186	0.19429602	-1.2308805	-0.057298075	0.24368368	-0.42781207	0.5336999	-0.2287894	0.62905115	-0.30229294	-0.2353956	0.5494352	-0.5345707	0.9168363	1.0332118	1.1040134	-0.076400995	-0.48634276	-0.025912352	0.10186954	-0.32558882	0.23210905	-1.2443682	-0.03417413	-0.7130148	0.5572779	0.5195598	0.5634164	-0.57089937	-0.16143106	0.65220183	-0.486595	-1.0847198	0.29317096	0.33217686	0.0071325	-0.11382756	-0.60580885	-0.007062395	0.17458273	-1.2638646	-0.16905086	-0.20132706	-0.5887961	-0.12232425	0.5096472	0.20509726	-0.14077577	0.19221695	-0.509548	0.388602	0.669891	-0.42712292	0.24620791	-0.39118052	0.28365517	0.08858316	0.09086205	0.13579538	-0.15990905	0.2554601	-0.14323843	-0.042842224	0.18497583	0.099769585	0.7785222	-0.12944269	-0.3994942	-0.53423667	0.41799706	-0.5396091	0.180571	0.1261276	-0.13687268	-0.38795766	0.14999774	0.21701257	0.6308313
351	1.1277366	0.047002852	-1.6008861	1.4507225	0.19477881	-0.20804328	0.4825284	0.06869842	0.41974208	0.5376856	0.2989046	1.535261	0.19989248	-0.98888856	-0.14100131	0.38207847	0.67256105	0.017660474	0.82220167	0.8037413	-1.3786985	-1.1299196	0.6668202	-0.60118926	-1.6729875	1.0549579	0.82883614	0.67081136	1.2139173	0.40478653	0.6529373	0.45550796	-0.7654652	1.4146156	-0.54627734	-0.950672	-1.0282054	0.093125984	0.22916013	-0.012236378	0.38024226	0.6100098	-1.0064156	0.66290164	0.19069164	-0.14174925	-0.46548858	0.5800325	-1.5210905	-0.87463254	1.5440931	-0.33432388	1.5827647	-0.011889754	-0.031636186	-0.6496904	-1.1231066	0.34663075	-1.4428731	-0.040282615	-0.40785378	-0.5647336	0.2862288	-0.111832105	-1.4447068	-1.4441319	-0.92841864	-0.2733039	-0.16489181	-0.6126137	-1.1389984	-1.4331468	-1.2667453	-0.99246097	-0.55674493	0.69482386	-1.2016362	0.839921	0.61124474	-1.3325725	1.3655407	1.7896118	0.72174233	-1.9186208	1.4606622	0.37610793	-0.16204655	0.10618214	-0.06381559	-0.210663	0.6149174	-0.78499603	-0.35279402	-0.729822	-0.8440317	-1.6903293	0.32022652	1.045583	-1.4290464	-0.52369905
352	-0.7018118	0.3295299	-0.4681459	-0.047287192	0.60344344	0.29871872	0.11154204	0.446531	0.31009397	0.11459562	-0.010330989	-0.5123112	0.83678335	0.18654402	-0.40252244	-0.23216027	0.2734508	0.36840245	-0.26097482	0.13618124	0.24437715	-1.0743794	0.15674199	-0.14368704	-0.55132216	0.04847551	-0.26134178	-0.06842428	-0.019580016	-0.17000172	-0.47831935	0.46029443	-0.17485416	0.07608335	-0.33483446	-0.49816492	-0.6690895	-0.48023468	0.22881854	0.9268498	0.7875488	0.46761185	0.5007647	-0.11510355	0.23157176	0.5302111	1.0043718	-0.17773469	-0.6414584	-0.50542253	-0.4022131	0.14787382	0.8672173	0.08470513	0.28761593	-0.27341422	0.12238695	0.13595003	0.0016526185	-0.21817581	0.30785805	-0.47450107	0.6184835	-0.015075717	-0.06531303	-0.17490448	0.7964747	0.016218755	-0.37910566	0.17362973	-0.1585176	-0.6295582	0.49436694	-0.18445896	-0.28052166	0.35094053	-0.7354454	-0.12580964	-0.30843547	0.34045503	-0.3024771	0.60446423	-0.11856771	-0.3407566	-0.0372298	-0.08289204	0.27172053	0.29914922	0.1789029	0.7230154	0.35335675	-0.35785767	0.30989513	-0.49348447	0.13005005	-0.51035595	-0.39176503	0.2567723	0.20642084	-0.07143957
353	1.0921123	0.3969929	0.20178737	0.7859955	0.14704137	-0.18068878	0.62073535	-0.30173773	-0.22192857	0.2477249	0.044050895	-0.24487968	0.48967454	-0.60296273	-0.056772254	0.256512	0.454458	-0.86473805	0.21701893	-0.22588743	-0.92103976	0.43151215	0.26203203	-0.3485055	0.09353211	0.6563169	-0.18785203	0.6689433	0.016552249	0.27195898	-0.39578047	0.30169973	-0.63334787	0.025584893	-0.025848137	-0.619489	-0.46993652	-0.46829462	0.25244623	-0.28477722	-0.60511327	-0.3252451	0.373304	-0.1311352	-0.5957228	-0.7653874	-0.06128502	-0.104224205	-0.16859232	0.088106416	0.49090898	-0.83193547	0.48095095	-0.27668458	0.063781396	0.11890559	0.4868581	0.49026182	-0.4357451	0.34625483	-0.00893853	-0.8136523	0.05958657	-0.14515115	-0.5986935	-0.12523833	-1.5439816	-0.19270045	0.80301344	-0.32732692	-0.20695333	-0.05013898	0.20092717	-0.6942154	-1.0101068	-0.41225165	0.79303205	0.32241246	0.828553	-1.0144001	0.098943256	0.44316074	-0.10934194	-0.4575431	0.53448033	-0.089403674	-0.97094667	0.079307765	0.14691646	0.09930052	-0.2350055	-0.22056594	-0.6724446	0.47046968	0.19566226	-0.015044024	0.47694913	-0.19940606	-0.17431913	-0.3318889
354	-0.4116118	0.15392926	0.04638856	-0.2371675	0.983852	0.558847	-0.6279144	0.86127925	1.1157357	1.5921357	-0.59704316	0.30759642	-0.1778803	-0.062155586	0.23826101	0.0014510532	0.04851398	-0.5309129	-0.51780134	-0.87659794	-0.6211098	-0.71866727	-1.0730983	-0.4856665	0.3641066	-0.19124901	-0.8181235	-1.1428748	1.1599439	-0.83981067	0.23669991	-0.35967636	-1.0021482	-0.279257	0.3079205	-0.6617505	0.34123695	2.4536488	2.434389	0.047384694	0.12064052	0.044668052	0.27919757	0.02127975	-0.32495198	-0.91577685	-0.92206764	-0.17725028	-1.3845215	0.61510587	-0.5555322	0.41392472	0.23488589	0.775953	0.8327137	1.2237499	-0.48565158	-0.18654758	-0.48868844	0.7994747	-1.0788068	-1.6420538	0.903945	-0.85815096	0.042081747	-0.6640164	-0.26746136	-0.23430106	0.80626136	-0.21712728	-0.27007586	-0.38888118	-0.81225455	-0.70417917	0.7972239	-2.8896093	-0.10440217	0.500083	0.042108152	0.3275381	-0.4900349	0.38200858	-0.32315874	-0.74685615	0.5728086	0.026500741	-1.04334	0.40867427	0.16154492	-0.14326544	0.30859196	-0.2301444	-0.42114094	-0.75150955	0.60341436	1.2706052	0.68162227	0.03842472	-0.20908135	-0.14765374
355	0.28408456	1.4416492	-0.33007854	0.10112479	0.77659607	0.14828409	0.523638	-0.051569395	-0.42077413	-0.10248891	-0.30143714	-0.30635628	0.3491907	-0.4012781	0.5428521	-0.050872426	-0.3612733	-0.080208376	-0.020115549	-0.6577837	-1.3113486	-0.08061747	0.48886582	-0.1555213	-0.48919138	-0.09790143	-0.6843965	0.1502853	-0.5200833	-0.1316711	-0.18808837	-0.1772106	-0.89016587	1.0467904	0.010791033	-0.6281237	-0.18488152	0.2439747	0.15018119	-0.28799692	0.62261724	-0.0073183044	0.16210952	-0.09378889	-0.23115057	0.26179624	0.47335494	-0.010621326	-0.1854611	0.07574491	0.21982072	-0.98028463	0.32351872	-0.2788243	0.04459994	0.15974444	0.25179428	0.2751173	-0.040537167	-0.5672571	0.07956405	0.2578762	-0.07943212	-0.029514316	-0.71350455	0.15100944	-0.98810786	-0.7570169	0.28347906	0.2589024	0.4685397	0.026397502	-0.41973007	0.23563845	-0.5913097	-0.16145389	0.54862356	0.26345855	0.3329673	-0.7130409	0.45212325	-0.18233475	0.52566427	-0.27345884	1.030511	-0.17430882	-1.1285881	-0.5981835	0.44491583	-1.2204068	-0.9612704	-0.42498198	-0.18432084	0.34396523	-0.28810406	-0.37935427	0.5945549	-0.013933615	-0.37136298	0.3133264
356	0.62389207	0.69862074	0.18759346	0.42746052	0.28313792	0.367178	-0.06551495	0.40723875	-0.7743711	0.4190928	-0.439098	-1.2219963	0.5645519	-0.02301076	0.32919195	-0.47293058	-0.1131911	0.6423867	-0.003935756	-0.33653346	0.6451237	-0.13010822	-0.016128987	0.12911806	-0.7096544	0.71397734	0.5377779	-0.8784925	0.61044466	0.06585024	0.48941183	-0.73506606	-0.13550973	-0.74877256	0.33220422	-0.36796027	-0.4913435	0.4072388	0.317022	-1.0146279	0.6305991	-0.026358712	0.23568219	-0.15709212	0.5152375	0.3058007	0.33628577	0.45579848	-0.9240364	-0.33876365	-0.51406103	0.182313	0.1347005	-0.34572113	0.42772207	-0.18770002	0.23275699	0.12767017	0.3569619	-0.12976448	-0.20184419	-0.34753942	0.44973814	-0.09865231	-0.73118097	-0.39031786	0.59815	0.3593963	-0.3386449	0.42056176	-0.0031699087	-0.8399503	-0.23888442	0.074909806	0.13814184	0.67632324	-0.07008149	0.28964958	0.3448633	1.5598229	0.020185811	0.06336746	-0.54793525	-0.7996028	0.6254071	-0.5906459	-0.74027324	-0.09955818	-0.50114924	-0.13916312	-0.12780131	-0.5929246	-0.18479703	-0.6846386	-0.38815293	0.13030457	-0.0026963877	0.4394076	0.18941168	0.028289998
357	-0.135498	0.17898439	0.26975468	-0.40681177	0.23276952	-0.2403201	0.06303112	-0.8403775	-1.3969227	0.18283018	0.4760862	0.5866811	-0.5017955	-0.44565463	0.29237267	0.61110485	0.40945983	0.9246875	0.20157525	-0.32806143	-0.4760019	0.03215725	1.0292932	-0.20270501	0.15459332	0.024728524	0.30658117	0.9873524	0.31030518	-0.33648908	-0.026064992	-0.19707659	0.22611065	0.09171804	-0.11701021	-0.91290224	-0.65727496	-0.061190795	0.41483256	-0.39907238	0.4194695	0.3210682	-0.011967643	0.19126944	-0.23956819	1.1812899	-0.08120551	0.31051597	0.27735382	-0.6758187	0.9574425	-0.42504165	-0.33906442	-0.16752292	-0.06795326	-0.29072925	-0.7339359	1.0479758	-0.5956668	0.5843914	0.21144056	1.052579	0.22916953	0.29580846	0.59441715	-0.83218545	-0.65990824	-0.30836523	-0.43716124	-0.28725797	-1.1471046	0.772802	0.6088649	0.037717152	0.48528275	-0.009000952	0.093608625	0.4947041	0.17638388	-0.80029964	0.34967133	-0.42312935	-0.07706398	0.010664694	0.1306654	0.5813553	0.43724257	-0.97159606	0.022223521	0.7069813	-0.055573735	0.39514062	0.40310106	-0.25023565	-0.4802495	-0.5132814	0.51881063	0.3925538	0.18108082	-0.2723417
358	-0.33769837	0.5943131	0.19802037	-0.44338545	0.88237435	0.2698528	0.047895007	-0.88688135	-0.47972852	0.6797544	0.023016326	-1.068873	0.5318651	0.2911127	-0.1627755	0.23011714	-0.5814913	0.809287	-0.13536337	-0.52930444	-0.6427612	0.27139345	0.78714263	-0.008868398	0.17181787	0.3271569	0.52445525	-0.1836629	0.87735105	-0.836228	-0.4182525	-0.012710334	0.14337204	0.5914395	-0.64649475	-0.2988007	-0.64128083	0.40348834	0.13114862	-0.6674333	1.0260067	0.7808368	0.14464964	-1.4293271	-0.55780023	0.6599343	-0.018318817	0.5649974	0.06326687	-0.9540398	-0.6526282	-0.854041	1.0080296	-0.07417108	0.6762621	-0.16479051	-0.065768704	0.56464297	0.31228158	-0.7974606	0.9031722	-0.48587778	0.8827407	-0.04583833	0.17305917	-0.22758816	-0.7217165	-0.16043878	-0.58410466	0.73616076	0.118676975	0.52919716	0.60983974	-1.0454087	-0.4163981	0.105497114	-0.25064254	0.1520779	0.30726358	0.8044304	-0.19970632	0.6294908	-0.746097	-0.6357808	0.04243211	-0.27479744	0.33521643	-0.25769722	-0.22881967	0.42692354	-0.49096742	-0.83190536	-0.2724157	-0.4255922	0.22263008	-1.2007039	-0.33223382	0.5274205	0.30173138	-0.26129106
359	-0.12504011	0.8886593	-0.11105851	-0.2620407	0.5143893	0.44282365	0.4180565	0.09441028	-0.58978474	0.0015103603	-0.08821044	-0.4377204	0.7173808	-0.52506006	0.00035425235	0.16220067	0.35907194	-0.089339726	-0.2681234	-0.02836207	-0.12906198	-0.38121766	0.7491321	-0.22559926	-0.7124194	-0.09027504	-0.13983318	-0.74940217	0.3092215	-0.19536184	-0.19625449	0.28112245	-0.49015254	0.4083687	0.30050534	0.022666318	-0.17023218	0.043294914	-0.44759423	0.24066506	0.7446963	-0.06524225	0.13665645	-0.080829695	-0.05770087	0.09171155	0.805106	-0.09809008	-0.28122082	-0.3399599	-0.18141404	-0.38460428	0.43849456	-0.20686546	-0.49411666	-0.22034675	-0.01402385	0.2183247	0.23366292	-0.3015971	0.27484658	0.03298526	0.3831838	-0.39378715	0.1537814	-0.043781955	0.6341142	-0.3970328	0.15421411	0.5091184	0.0019653453	-0.445202	-0.060734786	0.7439076	-0.20187812	0.14186804	0.079306446	0.13173921	0.17125924	-0.19535235	0.052684803	0.52824575	-0.3576447	-0.7949314	0.24227478	-0.15692282	-0.5545991	0.09330626	0.27358982	-0.23669523	-0.7060864	-0.5698009	-0.22772005	0.06299227	-0.6051004	-0.5226288	0.1734012	0.030080698	0.26892665	-0.43343836
360	0.2973831	0.9149678	-0.040596906	-0.52493715	-0.4645545	0.37905467	0.24349606	0.58269316	-0.87363404	0.3573195	0.74835706	-0.23346683	0.8578478	0.22483006	0.6077704	0.16872798	0.57458544	-0.20416306	-0.44315398	-0.96098864	-0.31617528	-0.24763827	1.4234796	0.2977577	-1.2457796	-0.23388408	0.17331873	0.09655404	0.83894867	-0.03864843	-0.10801115	0.8094678	-0.33974913	0.100776434	0.34233776	0.17169462	-0.40293357	0.16812705	-0.87221414	0.18847163	0.31552657	0.42466775	0.20574658	0.14184318	-1.2982308	0.70041645	0.37189096	-0.21849522	-0.07568193	0.5856333	-0.573702	-0.8736229	-0.35705644	-0.8424872	-0.008092641	-0.33428115	0.30370027	0.07674726	-0.24842323	-0.42215818	0.63728416	0.33064875	0.33352083	0.52681386	-0.39257476	-0.26252824	-0.63179624	0.4287692	-0.3573709	-0.157669	0.71300006	-0.26014906	0.63477373	0.2839475	-0.2007412	0.26225522	1.2262748	-0.17751151	0.13353817	0.106749155	0.009702562	-0.5631794	-0.6311487	-0.67827404	0.5235082	0.21862501	-0.66381514	0.7426574	0.27417055	-0.14613013	-0.5843931	0.36417526	0.25454676	-0.5814097	-0.37651283	0.08118991	0.029249078	-0.32482257	0.459628	0.26356563
361	1.0673603	0.63902587	0.22457027	0.94805956	0.04462559	-0.26437297	0.04779025	0.48147598	-0.8075733	-0.49514297	0.04754081	0.06848702	-0.61390114	0.027072275	0.46307716	-0.4227685	0.041852426	-0.31297594	-0.08931998	0.27914953	-0.15330824	-0.6062883	0.32634637	0.2722591	-0.31183797	0.13551202	-0.05890544	-0.29317346	-0.23181309	0.67409265	0.3468569	0.14367862	0.22168666	-0.34754586	0.20852806	0.483945	-0.10437363	-0.99695665	-0.3000652	-0.4008399	-0.49876258	-0.28649566	-0.2748893	0.29304963	-0.48387167	-0.37586248	0.10061958	0.2585515	0.3238108	0.5647311	0.72171295	-0.3792252	-0.49752855	-0.6819546	-0.5749159	0.025809204	-0.11693454	0.04908912	0.18656726	-0.036695223	-0.18041919	0.30509946	0.04014938	0.5098171	-0.5514185	-0.4281872	0.11585179	0.50696635	-0.73348576	0.3593922	0.06404495	0.20090605	-0.4263324	0.38652304	-0.063096106	0.71461344	-0.43055317	-0.11198911	0.8025488	0.08597535	-0.22403483	0.23883845	0.6829144	0.004146308	-0.025170084	-0.21000141	-0.1048498	0.18545951	-0.37672198	-0.17692752	-0.253125	0.42572233	-0.27101362	-0.038179923	-0.49879143	0.32589027	-0.24495941	-0.33482638	0.19234103	0.34539968
362	0.44118598	-0.7649607	0.56685156	2.1117382	0.5252026	-1.4309355	-0.5235333	-0.21126483	-0.96817046	0.4000334	0.49847597	-1.0743333	-0.6611633	-0.34238693	-0.27241075	0.04010299	0.60120374	-0.5497747	0.7045965	-0.13452785	-0.34373355	1.3911713	-0.29625142	-0.1952546	0.97451913	0.49188128	0.93258804	0.15840748	0.054502178	0.68212795	-1.2631619	-0.29148567	0.19787903	-1.5408238	-1.2986448	-0.1160406	-0.607427	-1.3513479	0.75734305	-0.45698875	-0.5989239	0.23355025	0.047252186	-1.8273363	0.18299568	-0.7676156	0.043312363	0.1905056	-0.7727479	-0.48177356	0.5491919	-0.90846646	0.31644478	-0.012399036	1.109876	0.08162848	-0.25559643	1.7072465	0.8107608	1.4339375	0.29324338	-0.6174767	0.83907396	-1.3972372	-0.12492698	-1.3318148	-0.70250815	0.9547097	0.4314688	0.32473508	-2.3623374	0.54150397	1.8297478	-1.6700584	-0.47490788	-0.7580753	0.332885	-0.04291276	-0.46112671	-1.658477	0.43149003	2.216967	-0.9539576	0.20073296	-0.09855211	-0.90410185	-0.55390316	-0.096229136	0.10109296	2.354686	-0.24005912	0.45763054	0.16113111	1.5236293	0.6694233	0.37640417	1.3112657	-0.01095829	-0.234425	-0.7781952
363	-0.24476083	0.614626	0.16604577	0.27576247	0.09957087	-0.43644434	0.6768276	-0.44408292	-0.7990188	-0.18187961	-0.37612873	0.065264	0.6874807	-0.401286	-0.10927488	-0.029616915	0.3990293	0.63718796	0.78572816	0.122594625	0.30369025	-0.24877042	-0.20308046	-0.13903078	-0.014029176	0.4982981	-0.72727925	0.5702871	-0.3229143	0.0798869	-0.24696681	0.78723204	-1.3461939	-0.3901084	0.45713747	-0.51239157	-1.284854	-1.8280711	-0.23717818	-0.080733225	0.35099876	-0.008506782	0.9994406	-0.13325675	-0.55620176	0.49651378	0.43136778	-0.15618858	0.4181553	-0.4635771	0.3786303	0.2704389	0.66143113	-0.044766735	0.17667726	-1.0534682	0.5786321	0.41966552	0.32888106	0.4165453	0.36534914	0.20071514	-0.22576176	0.9162886	0.59275717	-0.4468635	-0.14928196	0.037501134	-0.3480429	0.6160508	-0.04263958	0.01717179	0.56940943	-0.6750633	-0.18433973	0.0021265517	-0.3114518	-0.25377947	0.8399918	0.6888053	-0.9337934	-0.70734596	0.5564435	0.89030325	-0.61534613	-0.50356746	0.56648797	0.14266843	0.31699687	0.56831753	0.40281615	0.74794096	-0.05037972	-0.16010287	0.18740477	-0.2772619	-0.5366576	0.17552255	0.58615696	0.80589545
364	0.4094517	0.10477702	-0.6519891	-0.38853854	0.55658036	-0.12285212	0.26805973	0.61291933	0.8202819	-0.0088062165	-0.55071867	0.01691076	-0.39167985	-0.07814216	0.35697487	-0.880422	-0.24480006	0.19255628	-0.14238456	-0.27087817	-0.23769955	-0.08674084	-0.35878715	-0.24777332	-0.47077468	-0.47163534	0.074063085	-1.408453	0.05336175	-0.044970088	0.19097276	-0.57192034	-0.07651921	0.38966662	-0.046421982	0.084024936	0.2942723	0.66340965	1.0003422	-0.49801847	-0.116984	0.17196122	0.14590469	-0.2379989	0.22417569	-0.4224245	-0.10442808	0.33987784	0.021011308	0.5090177	-0.48140222	-0.29686055	0.39547718	-0.76686436	0.021468611	0.54029775	0.6361752	-0.42471823	0.24628754	-0.46234605	-1.2623974	-0.86989653	-0.7710461	-0.16991815	-1.0700059	0.88714296	-0.7369728	-0.84464383	0.3969857	0.024862248	0.31497687	-0.5898159	-0.29690516	0.47066128	0.118347816	-0.20963186	-0.31446078	0.51989794	-0.3614877	-0.024479402	0.24100026	-0.3127624	0.40767306	0.21519598	1.0267189	-0.07308668	-0.34715182	-0.33171022	0.18208562	-0.61436635	-0.016745938	-0.5816007	-0.087120816	-0.292151	-0.40535986	0.3148818	-0.32883915	-0.085397065	-0.64890254	0.3557114
365	-0.04010969	0.9890456	0.332025	-0.13794205	0.6145621	0.31375107	0.28450856	-0.05441931	-0.40395758	0.23730974	-0.47256434	-0.74083257	0.35310206	0.03112293	0.3529153	-0.031168541	0.33431166	0.086127825	-0.26604766	-0.44052187	-0.29886854	-0.1589061	0.54732585	-0.35762894	-0.0014199631	0.097353555	-0.17654529	-0.16932335	0.5596975	-0.03352033	0.033410016	0.2030036	-0.7181319	0.45883325	0.16725571	-0.19180684	0.09288773	0.08691676	0.015665634	-0.41580996	-0.08328118	0.13069656	0.20867527	-0.11423054	-0.4690949	0.05931602	0.30782428	0.24836451	-0.025728876	-0.16506678	-0.23226653	-0.26865515	0.35494578	-0.3087646	-0.18405157	-0.28460842	0.36597311	0.22551917	0.13134359	-0.28813228	0.33457172	-0.05520317	0.0044085463	0.021390814	0.09072861	-0.20965794	-0.19082296	-0.39091885	0.08984122	0.51809704	0.18032636	0.009510017	-0.07422442	-0.24057557	-0.63774943	0.1639318	0.22296378	0.02512779	0.5274083	0.3391397	-0.20151085	-0.19648322	-0.41981742	-0.05412941	0.10244209	-0.13131575	-0.31121218	-0.6148033	-0.36013204	-0.18634836	-0.38982993	-0.1692592	-0.7071788	-0.06700542	0.11236444	-0.24545383	0.2799168	-0.24278018	0.35238543	0.048246942
366	-0.9066817	0.89204556	-0.29772124	0.4169103	0.7701037	0.033019967	-0.21326542	-0.7384643	-1.1200758	0.33839354	0.0190465	-0.7927096	1.2456467	-0.47033554	-0.17226939	-0.13335644	0.5214763	0.86922234	-0.2518616	-0.628415	0.37206873	-0.5089832	0.07992396	0.39549103	-0.22371723	1.0517514	0.100798056	0.050010856	-0.1453452	-0.49766764	-1.0930696	0.27555245	-0.03678973	-1.137642	0.020148957	-0.21859308	-1.5933777	-1.2863569	0.02542723	0.5692485	1.2650337	0.561901	1.3953582	-1.5364919	-0.24707828	0.6473263	1.0692502	-0.41283596	0.48000813	-1.8752205	-0.27244744	0.14511588	0.35921535	0.49789616	0.91935873	-0.8369275	0.069378324	1.2025586	1.1462058	-0.25048548	0.7874646	-0.54157233	0.6826948	0.75545436	0.39741075	-0.30078736	0.28446877	0.7865822	-1.3080493	1.5098643	0.055363502	0.7010453	0.8136324	-1.1764743	0.17504846	0.2777993	-0.8004324	-0.09219645	-0.5506349	0.9912297	-0.7911707	0.86400366	-0.530618	-0.019482449	-0.13996953	-0.9852352	-0.21608706	-0.10248989	0.8489563	1.0517316	0.41325763	-0.88941646	0.3649851	-0.34531623	0.29292423	-0.5981696	-0.044320945	0.3366074	1.0018514	-0.03914605
367	0.36089304	0.04946922	-0.30355683	-0.026963223	-0.18973494	-0.18930274	0.06874305	0.060623266	0.23738477	0.46759444	-0.1267771	-0.85892797	0.6169279	-0.13018575	-0.19608198	-0.35877573	0.27454633	0.81611454	0.591251	0.13613911	0.7398768	-0.70309174	0.12744553	0.07906488	-0.8274424	-0.38368815	-0.30208123	-0.7099507	0.94096106	-0.4564264	0.34010276	0.6467278	-0.71667403	-0.60499763	-0.034729175	-0.039898317	-0.04604327	-0.6815449	-0.63767374	-0.07292801	0.28899634	0.2066524	0.64933926	-0.204496	-0.093803	0.65224355	0.28514802	-0.23003465	-0.6158636	-0.45711443	-0.38467655	-0.06967612	0.5158469	-0.15307862	-0.09631189	-0.5469014	-0.030946977	0.136158	0.15709046	-0.24702564	0.45036674	-0.22479147	0.46480146	0.4337508	-0.0099217845	-0.2911152	0.27638513	0.2681722	-0.41036323	0.1554881	-0.6207839	-0.16730246	0.2830861	0.09940478	0.4298516	0.28219283	-0.76018417	-0.16546687	0.33828673	0.75375277	-0.006171306	-0.26030034	-0.11459938	0.28000608	-0.18225402	-0.61579335	0.99943304	0.6559269	-0.28263628	0.26042983	-0.093181714	0.28280511	-0.1442516	-0.24989001	-0.52524024	0.26539952	-0.50537896	-0.007853643	0.28921697	0.29861546
368	1.6084586	0.45325226	0.46975726	1.3502659	-0.7451234	-1.1382316	0.23696673	0.20312777	0.0041017914	0.122059256	-0.75616604	-0.84573567	-0.010511981	-0.12712418	0.5159273	-1.0421249	-0.43672317	-0.13159493	0.359045	0.6177494	-0.124679044	0.45022628	-0.19049229	0.36958483	-1.0817384	-0.17956626	-0.20689188	0.058971517	0.59898865	0.19650981	1.0887971	-0.75017583	-1.56154	-0.06629546	0.36138943	-0.16917486	0.88805586	-0.021734541	-0.29896453	-1.4108626	-0.91021585	-0.39402795	-0.0048404126	1.0459342	-0.12103495	-0.08401474	-0.3739321	0.5237819	-0.5077757	0.0045875018	-0.2960918	0.104067765	1.0732781	-1.154711	-0.40236288	0.29749796	0.83279955	-0.08594962	-0.43129143	-0.12424907	-1.0023686	0.34467712	-1.0473605	-0.38768303	-0.824104	-0.015484222	-0.9546607	0.10909306	0.36622882	-0.5414893	-0.62211055	-1.0597843	-0.00049620954	0.49165967	-1.0686867	1.0875674	0.2796437	0.8899073	0.17614517	-0.13118455	0.32445952	-0.6951082	1.001538	0.29341292	0.042459205	-0.4758649	-0.024071623	0.18237792	-0.028023483	-0.30861875	-0.9506711	0.28940186	-1.3806816	0.61888283	-0.23457398	0.46996745	0.21057533	-0.07085245	0.18182929	0.6510207
